"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31"
1,1.98692783008475,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,0,0,1,0,0,1,0,0,1,0,-0.246570459924935,-0.0820682270553956,-0.291194987730462,-0.359455300098431,-0.25532737931993,-0.238315024618037,-0.219405549986519,0.0485658388654967,-0.213527130188797,-0.554695716716139
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,1,0,0,1,0,0,1,0,-0.123126189384756,-0.0820682270553956,-0.12102927056332,0.376686740063138,2.62902731491332,-0.113402431708854,-0.121105351428786,-0.60419458230388,-0.2017823922861,-0.61606633793757
0,0.803920249921594,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.233702162639394,0.548862028227843,1.32425452569808,0.0480383443686725,1.0776672628283,1,0,0,1,0,0,1,0,0,1,0,0.105555516006444,-0.0820682270553956,-0.146053640734958,-0.0196974354084758,0.385640330509681,-0.142986993187344,0.187199816775013,-0.441004477011536,-0.260506081799586,0.427234222826751
0,0.465918084160693,0.657086388967077,1.28023859580128,0.626211557141518,-0.13708745654665,0.447885302828861,0.51679813526356,0.579237362600258,0.435107905773763,0.761212883850462,1,0,0,1,0,0,1,0,0,1,0,0.189730497981034,-0.0820682270553956,1.1026624308298,1.93391028655876,2.62902731491332,1.34938977472763,0.10900647701318,-0.470675405246508,-0.330974509215768,1.47053478359107
0,1.98692783008475,-0.622836278082007,2.67205980732713,2.56537257699584,2.56434147689736,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,0,1,0,0,0,1,0,0,1,0,-0.27740673944709,0.0114350203622816,-0.196102381078235,-0.104636901580964,1.3470918952541,-0.186815973155479,-0.228341931673586,0.419452441802643,-0.342719247118465,-0.554695716716139
0,0.876897990256334,0.375956449788756,2.67205980732713,2.56537257699584,1.81890000233852,1.04575976596406,1.1429871037425,0.579237362600258,0.346955800579427,0.76963586205865,0,0,0,1,0,0,1,0,0,1,0,3.21753429084854,-0.0820682270553956,3.61761163307947,2.18872868507623,0.706124185424487,3.77148878021666,0.616890836228133,-0.500346333481479,-0.354463985021162,2.08424099580538
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.246151121421512,-0.302828989316771,-0.575811234234736,-0.194486044649902,-0.229086630147508,5.1816364235156,0.996180873789001,-0.493325095494709
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277341878325965,-0.0820682270553956,-0.278682802644642,-0.359455300098431,-0.575811234234736,-0.230097090874011,-0.228341931673586,5.93824509350737,-0.0491007995510383,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,1,0,0,0,-0.277697019546556,-0.174636441998896,-0.303707172816281,-0.38776845548926,-0.575811234234736,-0.252011580858079,-0.229086630147508,1.36892214532174,-0.330974509215768,-0.554695716716139
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,1,0,0,-0.276662431499744,-0.170896312102189,-0.298702298781953,-0.359455300098431,-0.575811234234736,-0.250367994109274,-0.228341931673586,1.38375760943922,-0.366208722923859,-0.61606633793757
1,0.550418625600918,0.764772190281302,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.541066405897625,0.548862028227843,1.07591547133214,0.583249349343135,0.654958328709351,1,0,0,1,0,0,1,0,0,0,1,-0.217002295068071,-0.0820682270553956,-0.148556077752122,-0.246202678535112,0.706124185424487,-0.238315024618037,-0.220150248460441,1.50244132237911,1.32503353506452,-0.247842610608986
0,0.550418625600918,0.778281591225034,2.05102533967682,2.20153749064567,1.62467312574466,0.824177634059483,0.733846026098706,0.579237362600258,0.615127754242347,0.565077707448935,1,0,0,1,0,0,1,0,0,1,0,1.54480531900336,-0.0820682270553956,-0.0384488489969126,-0.331142144707601,-0.575811234234736,0.0306853399363881,0.812001836395755,-0.441004477011536,-0.366208722923859,3.06617093534827
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,1.81452185128491,-0.0820682270553956,0.241824096925439,2.58511286054784,2.94951116982813,-0.0810785589823545,3.05354424290164,-0.589359118186394,-0.366208722923859,-0.61606633793757
0,0.526869294379872,0.529584314287521,1.50757739338224,0.194200206457452,1.45528327140169,0.295841228260572,0.365962357093554,0.384885059183434,0.443197946672394,0.70660431529183,0,0,0,1,0,0,1,0,0,1,0,2.80896086411932,0.198441515197636,2.01605194209461,3.43450752227273,5.51338200914657,1.15544653836864,4.26516865997309,-0.411333548776564,-0.342719247118465,3.1275415565697
1,0.071582224106308,1.22730834640241,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.00494886539261799,0.0679036337636008,0.579237362600258,0.403862731555608,1.2027375603164,0,1,0,0,0,0,1,0,0,1,0,-0.272466461902646,-0.0820682270553956,-0.248653558438676,-0.302828989316771,-0.575811234234736,-0.236671437869232,-0.227597233199663,-0.0404469458394184,-0.307485033410374,-0.431954474273278
0,0.928447363622979,2.15238065864461,2.09408691365197,2.09400728293894,0.943484116830955,1.03927503152718,1.06829709424923,0.579237362600258,0.686469072327024,0.69426415502291,0,0,0,1,0,0,1,0,0,1,0,-0.2276946774681,-0.0820682270553956,0.0166047653806921,-0.274515833925942,-0.575811234234736,0.232298647789806,-0.154616782755286,-0.129459730544333,-0.377953460826556,0.549975465269612
0,0.729982276161397,0.456414752867234,-0.506791107886232,-0.498501834373987,2.56434147689736,0.548917585230147,1.02982042269209,0.579237362600258,0.259662493828375,0.977836716696538,0,0,0,1,0,0,1,0,0,0,1,0.243060228864461,-0.0820682270553956,0.051638883620986,0.065242030764013,-0.575811234234736,0.122178335619869,-0.172489546129419,-0.42616901289405,-0.377953460826556,0.365863601605321
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,0,0,0,1,0,0,0,1,-0.277697019546556,-0.0820682270553956,-0.298702298781953,-0.359455300098431,-0.25532737931993,-0.247628682861265,-0.229086630147508,1.27990936061682,-0.213527130188797,-0.554695716716139
1,1.98692783008475,-0.622836278082007,2.67205980732713,2.56537257699584,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,0,1,0,0,0,1,0,0,1,0,-0.276725697675269,-0.128819850764234,-0.276180365627478,-0.274515833925942,0.385640330509681,-0.25255944310768,-0.228341931673586,3.17884876765501,2.68742313177738,-0.554695716716139
0,0.263116784704152,-0.622836278082007,2.67205980732713,2.56537257699584,2.56434147689736,1.12422215153405,1.02982042269209,0.877244227839387,1.57749429621696,-0.230193038006527,0,0,1,0,0,0,1,0,0,1,0,-0.245873402241032,0.0114350203622816,-0.25115599545584,0.178494652327331,1.6675757501689,-0.23283640212202,-0.208979771351608,-0.24814344348422,-0.377953460826556,-0.00236012572326334
0,1.62780052896379,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.61984234908593,0.548862028227843,0.579237362600258,0.747842667809609,0.521002660023091,0,0,1,0,0,0,1,0,0,1,0,-0.275553545570332,-0.156870824989537,-0.301204735799117,-0.38776845548926,-0.25532737931993,-0.252011580858079,-0.226852534725741,1.66563142767145,-0.260506081799586,-0.125101368166125
0,1.98692783008475,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,0,1,0,0,0,1,0,0,1,0,-0.276755536449229,-0.158740889937891,-0.268673054575987,-0.359455300098431,-0.575811234234736,-0.233932126621223,-0.228341931673586,2.06618895884357,-0.377953460826556,-0.554695716716139
0,0.0280516421522526,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.188732421450727,0.158196103650605,0.548862028227843,0.579237362600258,0.641054084016279,0.483603882152083,0,0,0,1,0,0,1,0,0,1,0,0.306345876016444,-0.0820682270553956,-0.281185239661806,-0.274515833925942,-0.25532737931993,-0.219139845881978,0.351033481037901,-0.337156228189135,0.150559744794812,0.734087328933904
0,0.550418625600918,-0.0126821997945944,0.00557134465248988,0.0585662404205268,0.908601278598394,0.345556325738516,0.315582806960756,0.579237362600258,0.6642262362916,0.502445988693653,1,0,0,1,0,0,1,0,0,1,0,3.21491877943034,-0.0820682270553956,0.487062924607496,1.90559713116793,-0.25532737931993,0.238872994785026,3.07811929254107,-0.559688189951423,-0.342719247118465,3.06617093534827
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,3.76203988052882,-0.0820682270553956,1.15771604520741,3.12306281297361,1.98805960508371,-0.237767162368435,6.95055135693661,-0.530017261716451,-0.366208722923859,-0.61606633793757
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.264724330128911,-0.162481019834598,-0.276180365627478,-0.217889523144283,-0.25532737931993,-0.24269792261485,-0.211958565247297,-0.648700974656338,-0.377953460826556,-0.61606633793757
1,1.98692783008475,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,1,0,0,0,0,1,1,0,0,0,-0.277107089042217,-0.0820682270553956,-0.291194987730462,-0.274515833925942,-0.575811234234736,-0.24598509611246,-0.228341931673586,0.211755944157841,0.39719924075145,-0.431954474273278
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.156870824989537,-0.303707172816281,-0.38776845548926,-0.575811234234736,-0.254203029856485,-0.229086630147508,-0.663536438773824,-0.307485033410374,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,0,0,-0.196422246780013,-0.0820682270553956,-0.291194987730462,-0.359455300098431,-0.575811234234736,-0.254750892106087,-0.171000149181575,0.701326260034874,1.33677827296722,-0.431954474273278
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277484160764828,-0.171831344576366,-0.296199861764789,-0.331142144707601,-0.575811234234736,-0.250367994109274,-0.228341931673586,0.686490795917388,-0.330974509215768,-0.61606633793757
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,0.930107701892513,-0.0820682270553956,0.914979654542514,1.65077873265047,0.706124185424487,1.13188846163576,1.61255269586214,0.182085015922869,0.632093998805392,-0.61606633793757
0,0.497214580990406,2.15238065864461,1.64971579439419,1.5088641592821,-0.474766073227152,0.597439838603586,0.754987054426804,0.579237362600258,0.538763508591453,0.535473144872833,1,0,0,1,0,0,1,0,0,0,1,0.338522906684823,-0.0820682270553956,-0.0134244788252741,-0.0763237461901349,0.0651564755948754,0.209288433306536,0.555825561366511,0.330439657097728,-0.354463985021162,2.69794720801969
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.0935024633745173,-0.38776845548926,-0.575811234234736,-0.0536854465022706,-0.229086630147508,-0.663536438773824,0.455922930264936,-0.61606633793757
0,0.474812877996506,0.730928081296832,-0.506791107886232,-0.498501834373987,0.489364597846832,0.289904520950974,0.395364668292447,0.579237362600258,0.597766250313143,0.552714602685912,0,0,0,1,0,0,1,0,0,1,0,0.164207447449796,-0.0820682270553956,-0.148556077752122,-0.331142144707601,-0.25532737931993,-0.0613555179966941,0.531250511727078,-0.411333548776564,-0.377953460826556,2.88205907168398
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,0,0,0,0,0,-0.272147871518755,-0.0820682270553956,-0.0609707821513873,0.0935551861548425,-0.575811234234736,-0.246532958362062,-0.226852534725741,-0.0404469458394184,-0.248761343896889,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.293697424747625,-0.359455300098431,-0.575811234234736,-0.238862886867638,-0.229086630147508,-0.663536438773824,-0.319229771313071,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.377953460826556,-0.61606633793757
0,0.482013425387402,1.02173672145969,2.67205980732713,2.56537257699584,-0.474766073227152,0.210344980392049,0.548862028227843,0.579237362600258,0.52797783953868,0.500518645804115,1,0,0,1,0,0,1,0,0,1,0,-0.193644582559011,-0.170896312102189,-0.233638936335693,-0.359455300098431,-0.25532737931993,-0.201060391645122,-0.102487889580731,-0.292649835836678,-0.366208722923859,0.672716707712474
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.128819850764234,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.342719247118465,-0.61606633793757
0,0.550418625600918,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.193878834780093,0.548862028227843,0.579237362600258,-0.352893128203195,1.19228358648957,0,0,1,0,0,0,1,0,0,1,0,-0.2712843413877,-0.0820682270553956,-0.0809902782886981,0.291747273890649,0.0651564755948754,-0.179693763910657,-0.221639645408286,0.0930722312179542,-0.366208722923859,-0.493325095494709
0,1.98692783008475,-0.622836278082007,2.67205980732713,2.56537257699584,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,0,1,0,0,0,1,0,0,1,0,-0.277139187322446,-0.166221149731305,-0.231136499318529,-0.38776845548926,-0.575811234234736,-0.202156116144326,-0.227597233199663,0.730997188269845,-0.366208722923859,-0.554695716716139
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,0,0,0,1,0,-0.248891570967521,-0.0820682270553956,-0.0084196047909464,-0.302828989316771,0.0651564755948754,-0.248176545110867,-0.214192660669063,-0.441004477011536,-0.28399555760498,-0.61606633793757
0,0.689435645389676,1.30695033354909,-0.506791107886232,-0.498501834373987,1.02555284392293,0.744365085853117,0.67253704394722,0.36637531600088,0.755985073600236,0.53842363223405,1,0,0,1,0,0,1,0,0,1,0,-0.202147237560374,0.291944762615313,1.35040369552902,1.87728397577711,2.62902731491332,0.968077649004862,-0.097275000263275,-0.485510869363994,-0.377953460826556,1.28642291992678
0,-0.0843179996361231,1.21646439684501,1.37975964878751,1.14243478439329,1.36627488292677,-0.057133437432064,0.193692752315787,0.877244227839387,0.598771185051246,0.466480856138167,0,0,0,1,0,0,1,0,0,1,0,0.504060782170436,-0.0820682270553956,0.462038554435857,-0.0763237461901349,0.385640330509681,0.349541169204566,2.12416054744671,-0.322320764071649,-0.131313964869918,2.02287037458395
0,0.858242026561739,1.58472264885962,-0.0788688692998182,-0.307009683663373,2.56434147689736,0.388903120840414,0.548862028227843,0.579237362600258,0.240853154890666,0.629758810577855,1,0,0,1,0,0,1,0,0,1,0,-0.167797758070678,-0.0820682270553956,-0.0409512860140765,-0.217889523144283,-0.25532737931993,0.0980723966373947,-0.0995090956850417,0.597478011212473,-0.107824489064524,1.10231105626249
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,0,1,-0.277084427523463,-0.0820682270553956,-0.263668180541659,-0.38776845548926,-0.25532737931993,-0.186815973155479,-0.227597233199663,0.671655331799902,-0.377953460826556,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.303707172816281,-0.38776845548926,-0.575811234234736,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.307485033410374,-0.61606633793757
0,0.24570455192253,1.63393353859678,1.02734998597761,0.679911400768253,0.209033125550864,0.087608523204503,0.452670349334995,0.579237362600258,0.586894478914228,0.856962111100566,0,0,0,1,0,0,1,0,0,0,0,-0.170363560350954,-0.0820682270553956,0.622194523534344,-0.274515833925942,-0.575811234234736,0.0712271464069124,-0.119615954480942,-0.188801587014277,-0.342719247118465,1.40916416236964
0,0.45019705319507,0.677559189970272,0.132885497172063,-0.0807007782781015,0.243883290477506,-0.136864153943725,0.342737002028882,1.00496145579901,0.327325033669236,0.601916794713371,1,0,0,1,0,0,1,0,0,1,0,0.402426993993771,-0.166221149731305,0.18426804553067,2.33029446203038,3.91096273457254,0.0427383094276251,0.198370293883846,-0.144295194661819,0.0213676278651441,2.02287037458395
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,1,0,0,0,1,0,0,0,1,-0.277697019546556,-0.172766377050542,-0.301204735799117,-0.38776845548926,-0.575811234234736,-0.251463718608477,-0.229086630147508,-0.663536438773824,-0.377953460826556,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.174636441998896,-0.303707172816281,-0.38776845548926,-0.575811234234736,-0.252011580858079,-0.229086630147508,-0.663536438773824,-0.377953460826556,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,0,0,0,1,0,0,0,1,-0.277697019546556,-0.0820682270553956,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.260506081799586,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,1,0,-0.277497651346373,-0.0820682270553956,-0.291194987730462,-0.246202678535112,-0.575811234234736,-0.240506473616443,-0.228341931673586,1.14639018355945,1.21933089394025,-0.61606633793757
0,0.526869294379872,0.418544429848769,0.174045838968105,-0.414329460435255,1.28089366688462,0.60576474867739,0.619246183515293,0.877244227839387,0.616927833636552,0.655600058040263,0,0,0,1,0,0,1,0,0,1,0,0.948069314695443,0.0114350203622816,0.0341218245008391,-0.302828989316771,-0.25532737931993,0.139709927607122,0.732319099686077,4.24700218411399,3.49781004706348,3.1275415565697
0,-0.102540103709914,-0.622836278082007,2.67205980732713,2.56537257699584,0.538269776814353,-0.331748254185032,0.659852426950361,0.281230497361129,0.424558657096185,0.659762961548291,1,0,0,1,0,0,1,0,0,0,1,-0.224257503240895,0.0862376182964234,-0.111019522494664,0.150181496936502,2.30854345999852,-0.111758844960049,-0.165787259864119,-0.441004477011536,-0.354463985021162,0.734087328933904
0,1.98692783008475,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,0,0,1,0,0,1,0,0,0,1,0.410358592013747,-0.0820682270553956,-0.298702298781953,-0.331142144707601,-0.575811234234736,-0.244889371613257,-0.197809294242775,0.0337303747480108,2.5934652285558,-0.554695716716139
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.1884128287059,-0.0820682270553956,-0.168575573889433,0.0935551861548425,0.0651564755948754,-0.113950293958455,-0.130041733115853,-0.0849533381918759,-0.354463985021162,-0.554695716716139
1,1.98692783008475,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,0,1,0,0,0,0,1,0,0,0,1,-0.275522244762903,-0.0820682270553956,-0.273677928610315,-0.302828989316771,-0.575811234234736,-0.247628682861265,-0.228341931673586,-0.381662620541593,-0.272250819702283,-0.431954474273278
0,1.26867322784283,-0.622836278082007,2.67205980732713,2.56537257699584,-0.474766073227152,1.30868932726001,1.27029961992421,0.579237362600258,0.594491937640573,0.60600950451687,1,0,0,1,0,0,1,0,0,0,1,-0.213957743283091,-0.100768876538931,-0.183590195992416,-0.302828989316771,-0.25532737931993,-0.126551125699294,-0.195575198821008,-0.500346333481479,-0.342719247118465,-0.125101368166125
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.242623634121998,-0.14752050024777,-0.301204735799117,-0.38776845548926,-0.575811234234736,-0.24927226961007,-0.225363137777897,0.345275121215213,-0.366208722923859,-0.554695716716139
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,1,0,0,1,0,0,1,0,-0.220089777472157,-0.0820682270553956,0.181765608513506,0.376686740063138,0.706124185424487,0.281058388004356,-0.197809294242775,1.05737739885453,0.244517648016388,-0.370583853051847
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.27499292219142,-0.156870824989537,-0.256160869490168,-0.359455300098431,-0.575811234234736,-0.191746733401894,-0.226852534725741,1.621125035319,-0.377953460826556,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.232068549955827,-0.0820682270553956,-0.228634062301365,-0.0763237461901349,-0.25532737931993,-0.172023692416233,-0.213447962195141,-0.0552824099569042,-0.319229771313071,-0.61606633793757
1,0.550418625600918,2.15238065864461,0.287921620917108,0.0121439008543174,-0.474766073227152,0.467940677353448,0.837437064906389,0.579237362600258,0.519439121304855,0.563975423803618,0,0,0,1,0,0,1,0,0,1,0,-0.264151944026188,-0.0820682270553956,2.36389068748038,-0.359455300098431,-0.575811234234736,4.02405327728303,-0.206745675929841,-0.0256114817219325,-0.366208722923859,0.120381116719598
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,0,1,-0.129400373100552,0.0357458646908777,0.772340744564175,-0.104636901580964,-0.25532737931993,0.751124198162597,-0.211213866773375,0.686490795917388,-0.28399555760498,-0.431954474273278
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.235002120109373,-0.0820682270553956,-0.171078010906597,0.206807807718161,0.706124185424487,-0.244889371613257,-0.202277485086308,-0.559688189951423,-0.307485033410374,-0.61606633793757
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.267636966621437,-0.163416052308775,-0.293697424747625,-0.331142144707601,-0.575811234234736,-0.238862886867638,-0.222384343882208,0.864516365327218,-0.307485033410374,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,1.09775429483145,-0.0820682270553956,-0.0384488489969126,1.45258664491466,-0.25532737931993,-0.0213615737757715,-0.0592953780932418,0.196920480040355,1.28979932135643,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,0.759460999703699,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.377953460826556,-0.61606633793757
